Date,VIXM,^VIX,SPY,VIXY,GBPUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,MU,MSFT,BMY,PLD,FXI,FEZ,^FTSE,^FCHI,^GSPC,GLD,SLV,ES=F,QM=F,BIO=F,AGG
2023-09-08,18.780000686645508,13.84000015258789,436.5614013671875,85.23999786376953,1.2475050687789917,0.20096059143543243,105.08999633789062,147.33099365234375,4.257999897003174,105.796875,15297.5,32580.0,98.76142883300781,177.0780487060547,138.22999572753906,69.67179107666016,331.1168518066406,56.68537902832031,117.04003143310547,25.73737335205078,41.91994857788086,7478.2001953125,7240.77001953125,4457.490234375,178.0800018310547,21.010000228881836,4461.75,87.51000213623047,4070.0,91.25170135498047
2023-09-11,18.440000534057617,13.800000190734863,439.4324951171875,83.04000091552734,1.2489992380142212,0.20068232715129852,104.56999969482422,147.11300659179688,4.288000106811523,105.7421875,15475.75,32490.0,98.57279205322266,178.25074768066406,143.10000610351562,69.52288055419922,334.7522277832031,56.67605972290039,116.73424530029297,26.082069396972656,42.403564453125,7496.89990234375,7278.27001953125,4487.4599609375,178.41000366210938,21.15999984741211,4490.25,87.29000091552734,4070.0,91.14693450927734
2023-09-12,18.549999237060547,14.229999542236328,437.0219421386719,83.68000030517578,1.2508755922317505,0.20286445319652557,104.70999908447266,146.67799377441406,4.263999938964844,105.71875,15304.75,32640.0,98.54449462890625,175.20970153808594,141.22999572753906,69.80085754394531,328.64044189453125,56.14480972290039,116.5622329711914,26.13951873779297,42.10371780395508,7527.5,7252.8798828125,4461.89990234375,177.49000549316406,21.1299991607666,4465.0,88.83999633789062,4102.0,91.17550659179688
2023-09-13,18.469999313354492,13.479999542236328,437.5315246582031,82.19999694824219,1.2491724491119385,0.2021590620279312,104.7699966430664,147.1580047607422,4.249000072479248,105.828125,15356.25,32685.0,98.76142883300781,173.13259887695312,144.85000610351562,70.33695220947266,332.88995361328125,55.594913482666016,115.85511016845703,25.919296264648438,41.85224533081055,7526.0,7222.56982421875,4467.43994140625,177.0800018310547,20.93000030517578,4468.75,88.5199966430664,4078.0,91.30888366699219
2023-09-14,18.149999618530273,12.819999694824219,441.3040771484375,79.68000030517578,1.248953938484192,0.20344224572181702,105.41000366210938,147.3459930419922,4.288000106811523,105.7421875,15478.0,33230.0,98.58223724365234,174.65313720703125,144.72000122070312,71.2701416015625,335.5050964355469,55.44579315185547,118.80786895751953,26.13951873779297,42.30684280395508,7673.10009765625,7308.669921875,4505.10009765625,177.1699981689453,20.729999542236328,4506.0,90.16000366210938,4090.5,91.18502807617188
2023-09-15,18.510000228881836,13.789999961853027,435.9871520996094,82.72000122070312,1.2401869297027588,0.20541474223136902,105.31999969482422,147.48199462890625,4.322000026702881,105.609375,15435.2001953125,33100.0,98.43134307861328,173.92767333984375,140.38999938964844,69.37397003173828,327.1051025390625,55.017066955566406,118.53841400146484,26.024620056152344,42.24880599975586,7711.39990234375,7378.81982421875,4450.31982421875,178.33999633789062,21.110000610351562,4491.72021484375,90.7699966430664,4093.669921875,90.97544860839844
2023-09-18,18.450000762939453,14.0,436.2427673339844,82.16000366210938,1.2397565841674805,0.2054653763771057,105.19999694824219,147.8679962158203,4.318999767303467,105.546875,15414.5,33105.0,98.61995697021484,176.8693389892578,139.97999572753906,69.98948669433594,325.95599365234375,54.597652435302734,118.1053695678711,25.900146484375,41.97723388671875,7652.89990234375,7276.14013671875,4453.52978515625,179.38999938964844,21.299999237060547,4501.5,91.4800033569336,4062.0,91.10880279541016
2023-09-19,18.290000915527344,14.109999656677246,435.3381042480469,81.5999984741211,1.2383747100830078,0.20602838695049286,105.19999694824219,147.60499572753906,4.364999771118164,105.3125,15375.25,33100.0,98.28985595703125,177.96255493164062,137.6300048828125,70.19795989990234,325.54986572265625,54.644256591796875,116.98908233642578,25.833120346069336,41.99663162231445,7660.2001953125,7282.1201171875,4443.9501953125,179.22000122070312,21.270000457763672,4490.0,91.19999694824219,4076.0,90.84204864501953
2023-09-20,18.579999923706055,15.140000343322754,431.3359375,84.63999938964844,1.2393569946289062,0.205516055226326,105.16000366210938,147.74200439453125,4.348999977111816,105.390625,15152.0,32835.0,98.32759857177734,174.40467834472656,135.2899932861328,69.17542266845703,317.74420166015625,54.7840576171875,116.35395050048828,25.651199340820312,41.97723388671875,7731.7001953125,7330.7900390625,4402.2001953125,179.35000610351562,21.34000015258789,4447.0,89.66000366210938,4047.0,90.79441833496094
2023-09-21,19.09000015258789,17.540000915527344,424.20660400390625,91.4000015258789,1.2328935861587524,0.2049684375524521,105.36000061035156,148.3209991455078,4.480000019073486,104.90625,14862.75,32080.0,97.33733367919922,172.85430908203125,129.3300018310547,67.40830993652344,316.5158996582031,55.06366729736328,110.23361206054688,25.09585189819336,41.31770324707031,7678.60009765625,7213.89990234375,4330.0,178.0500030517578,21.440000534057617,4372.0,89.62999725341797,4004.5,90.1751480102539
