Date,spy
2013-10-30,144.97406005859375
2013-10-31,144.5628662109375
2013-11-01,144.90821838378906
2013-11-04,145.4180450439453
2013-11-05,144.9575653076172
2013-11-06,145.6977081298828
2013-11-07,143.85556030273438
2013-11-08,145.79638671875
2013-11-11,145.821044921875
2013-11-12,145.5249786376953
2013-11-13,146.69273376464844
2013-11-14,147.42465209960938
2013-11-15,148.06605529785156
2013-11-18,147.5480194091797
2013-11-19,147.2272491455078
2013-11-20,146.7667694091797
2013-11-21,147.95095825195312
2013-11-22,148.69113159179688
2013-11-25,148.5430450439453
2013-11-26,148.58412170410156
2013-11-27,148.9459991455078
2013-11-29,148.84732055664062
2013-12-02,148.4608612060547
2013-12-03,147.81936645507812
2013-12-04,147.8029022216797
2013-12-05,147.15322875976562
