Date,VIXM,^VIX,SPY,GBPUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,MU,MSFT,BMY,PLD,FXI,FEZ,^FTSE,^FCHI,^GSPC,GLD,SLV,ES=F,QM=F,BIO=F,AGG
2016-08-22,47.38999938964844,12.270000457763672,189.97080993652344,1.3056023120880127,0.3120611608028412,94.5199966430664,100.55400085449219,1.5390000343322754,121.5234375,4811.75,16550.0,94.42558288574219,25.022258758544922,37.9739990234375,15.886760711669922,52.01801681518555,45.718482971191406,42.81256103515625,30.731765747070312,26.053274154663086,6828.5,4389.93994140625,2182.639892578125,127.77999877929688,17.969999313354492,2181.5,47.400001525878906,3095.800048828125,91.1761245727539
2016-08-23,47.529998779296875,12.380000114440918,190.35328674316406,1.3137152194976807,0.31262701749801636,94.54000091552734,100.2509994506836,1.5529999732971191,121.46875,4817.0,16555.0,94.53235626220703,25.100656509399414,38.122501373291016,15.876948356628418,52.21645736694336,46.181373596191406,42.988285064697266,30.72352409362793,26.196640014648438,6868.5,4421.4501953125,2186.89990234375,127.76000213623047,17.93000030517578,2185.25,48.099998474121094,3097.60009765625,91.20035552978516
2016-08-24,47.650001525878906,13.449999809265137,189.37969970703125,1.3196094036102295,0.30907124280929565,94.79000091552734,100.31099700927734,1.559000015258789,121.4765625,4786.25,16540.0,94.47135925292969,24.91157341003418,37.86249923706055,15.219496726989746,52.27058410644531,45.20158386230469,42.48508071899414,30.575254440307617,26.204608917236328,6835.7998046875,4435.47021484375,2175.43994140625,126.33999633789062,17.6200008392334,2175.0,46.775001525878906,2992.89990234375,91.16805267333984
2016-08-25,47.43000030517578,13.630000114440918,189.249267578125,1.3234516382217407,0.31024107336997986,94.7699966430664,100.552001953125,1.5770000219345093,121.375,4782.25,16505.0,94.37989807128906,24.805503845214844,37.96099853515625,15.896575927734375,52.469024658203125,45.33273696899414,42.58094024658203,30.550554275512695,26.077173233032227,6816.89990234375,4406.60986328125,2172.469970703125,126.2300033569336,17.6299991607666,2173.5,47.32500076293945,2960.699951171875,91.0709228515625
2016-08-26,47.630001068115234,13.649999618530273,188.8928985595703,1.3194352388381958,0.30976054072380066,95.56999969482422,100.55500030517578,1.6349999904632568,120.9296875,4785.75,16595.0,94.08253479003906,24.660221099853516,38.45000076293945,16.200767517089844,52.342735290527344,45.3404541015625,41.98186111450195,30.418764114379883,26.021413803100586,6838.10009765625,4441.8701171875,2169.0400390625,126.05000305175781,17.719999313354492,2168.5,47.650001525878906,2982.10009765625,90.92522430419922
2016-08-29,47.40999984741211,12.9399995803833,189.82302856445312,1.3128528594970703,0.30636316537857056,95.58000183105469,101.91999816894531,1.565999984741211,121.2578125,4793.25,16710.0,94.61620330810547,24.632549285888672,38.56449890136719,16.593273162841797,52.405879974365234,45.33273696899414,42.461124420166016,30.649391174316406,26.101062774658203,,4424.25,2180.3798828125,126.30000305175781,17.899999618530273,2179.25,46.974998474121094,2966.5,91.1761245727539
2016-08-30,47.400001525878906,13.119999885559082,189.5100555419922,1.3107877969741821,0.3098277151584625,96.05000305175781,101.80899810791016,1.5700000524520874,121.234375,4776.0,16865.0,94.49420928955078,24.443458557128906,38.37900161743164,16.42646026611328,52.21645736694336,44.16007614135742,42.445133209228516,30.847082138061523,26.188678741455078,6820.7998046875,4457.490234375,2176.1201171875,125.02999877929688,17.670000076293945,2175.25,46.349998474121094,2957.800048828125,91.1275405883789
2016-08-31,47.380001068115234,13.420000076293945,188.97105407714844,1.3090718984603882,0.3089471161365509,96.0199966430664,102.86799621582031,1.5679999589920044,121.2421875,4773.75,16925.0,94.45610046386719,24.46651840209961,38.45800018310547,16.181140899658203,51.82860565185547,44.27579879760742,42.421180725097656,30.517602920532227,26.16478157043457,6781.5,4438.22021484375,2170.949951171875,124.77999877929688,17.719999313354492,2169.5,44.70000076293945,2938.199951171875,91.1113510131836
2016-09-01,47.40999984741211,13.479999542236328,188.97975158691406,1.3133701086044312,0.30998140573501587,95.6500015258789,103.302001953125,1.5700000524520874,121.2578125,4777.5,16965.0,94.45606994628906,24.611793518066406,38.53099822998047,16.32833480834961,51.945865631103516,43.789756774902344,42.34928512573242,30.74823570251465,26.308149337768555,6746.0,4439.669921875,2170.860107421875,125.29000091552734,17.940000534057617,2167.25,43.150001525878906,2941.5,91.19084167480469
2016-09-02,47.18000030517578,11.979999542236328,189.83168029785156,1.327492356300354,0.30738964676856995,95.87999725341797,103.25800323486328,1.5959999561309814,121.25,4795.25,17140.0,94.2879409790039,24.842390060424805,38.62200164794922,16.387208938598633,52.01801681518555,43.473445892333984,43.116085052490234,31.36600112915039,26.682506561279297,6894.60009765625,4542.169921875,2179.97998046875,126.56999969482422,18.440000534057617,2178.0,44.45000076293945,2935.60009765625,91.06917572021484
