Date,Signal_hat,VIXM_returns,spy_returns,VIXM_close,spy_close,VIXM_growth_1dollar,spy_growth_of_1dollar,Token_returns,VIXCOIN_token_growth_1dollar,Token_price
2011-03-07,1.0,0.00579019455226093,-0.007850902712369656,284.8800048828125,105.96269989013672,1.0365303765052394,1.0052777151885304,0.00579019455226093,1.1220377176337273,0.0
2011-03-08,0.0,-0.0036506898592257864,0.008750107911133398,283.8399963378906,106.88988494873047,1.0327463255709521,1.0140740036770877,-0.0,1.1220377176337273,0.0
2011-03-09,1.0,0.012260467274616937,-0.001433091479815074,287.32000732421875,106.73670196533203,1.0454082780985956,1.012620742862516,0.012260467274616937,1.1357944243516616,0.0
2011-03-10,0.0,0.02130027481964225,-0.018506034906023094,293.44000244140625,104.76142883300781,1.0676757617208248,0.9938811480485392,0.0,1.1357944243516616,0.0
2011-03-11,0.0,-0.013358824274536718,0.006926297529219694,289.5199890136719,105.4870376586914,1.0534128688378142,1.000765064588606,-0.0,1.1357944243516616,0.0
2011-03-14,1.0,0.01215812263340399,-0.006037653916635022,293.0400085449219,104.85014343261719,1.0662203916807502,0.994722791476761,0.01215812263340399,1.1496035522492656,0.0
2011-03-15,0.0,0.021021032905017334,-0.01145746485571697,299.20001220703125,103.6488265991211,1.0886334456182718,0.9833257900522353,0.0,1.1496035522492656,0.0
2011-03-16,1.0,0.03195186219437285,-0.018512514004863534,308.760009765625,101.73002624511719,1.123417311452852,0.9651219575925498,0.03195186219437285,1.1863355265288955,0.0
2011-03-17,1.0,-0.026428304845253492,0.013234779950559217,300.6000061035156,103.07640075683594,1.093727296277341,0.9778951343267401,-0.026428304845253492,1.1549826895850355,0.0
2011-03-18,0.0,-0.026613439246721438,0.003637634035334125,292.6000061035156,103.45135498046875,1.064619451325383,0.9814523589503548,-0.0,1.1549826895850355,0.0
2011-03-21,0.0,-0.0436090550220658,0.015497682228411858,279.8399963378906,105.05461120605469,1.018192403094973,0.9966625957316926,-0.0,1.1549826895850355,0.0
2011-03-22,0.0,-0.003716439960448459,-0.0034686984875071936,278.79998779296875,104.6902084350586,1.0144083521606857,0.993205473693323,-0.0,1.1549826895850355,0.0
2011-03-23,0.0,-0.014060197567394295,0.002861764231117281,274.8800048828125,104.98980712890625,1.0001455703152915,0.9960477935920885,-0.0,1.1549826895850355,0.0
2011-03-24,0.0,-0.010186329528554028,0.009563611492698687,272.0799865722656,105.99388885498047,0.9899577579595363,1.005573607718163,-0.0,1.1549826895850355,0.0
2011-03-25,1.0,0.01323142561446522,0.003055604721600602,275.67999267578125,106.31776428222656,1.0030563103954406,1.0086462431818235,0.01323142561446522,1.170264757128275,0.0
2011-03-28,0.0,0.0004352695892901881,-0.0024372667879989374,275.79998779296875,106.05863952636719,1.0034929103037014,1.0061879031924765,0.0,1.170264757128275,0.0
2011-03-29,0.0,-0.012327752164501882,0.0067185715771698185,272.3999938964844,106.77120208740234,0.9911220984066426,1.0129480486401576,-0.0,1.170264757128275,0.0
2011-03-30,0.0,-0.013950028921119517,0.006901176622746474,268.6000061035156,107.50804901123047,0.9772959164695092,1.0199385820334899,-0.0,1.170264757128275,0.0
2011-03-31,0.0,0.0034251038319101923,-0.0013555177150148534,269.5199890136719,107.36231994628906,0.980643256457919,1.0185560372173164,0.0,1.170264757128275,0.0
2011-04-01,0.0,-0.0047491793984598685,0.004223577361142095,268.239990234375,107.8157730102539,0.9759860057071105,1.022857987437162,-0.0,1.170264757128275,0.0
2011-04-04,0.0,-0.004324499345141675,0.0008262317104419381,267.0799865722656,107.90485382080078,0.9717653548645626,1.0237031051416614,-0.0,1.170264757128275,0.0
2011-04-05,0.0,-0.0005989709172310453,-0.00015010635774315162,266.9200134277344,107.88865661621094,0.971183295678626,1.0235494407971382,-0.0,1.170264757128275,0.0
2011-04-06,1.0,0.0005993298984099393,0.0031519995994677696,267.0799865722656,108.22872161865234,0.9717653548645625,1.0267756682245661,0.0005993298984099393,1.1709661317862774,0.0
2011-04-07,1.0,0.008836363590658092,-0.002543819486520049,269.44000244140625,107.95340728759766,0.9803522268649507,1.0241637362714517,0.008836363590658092,1.1813132142790874,0.0
2011-04-08,1.0,0.01514246784180795,-0.0034498333494585864,273.5199890136719,107.58098602294922,0.995197178933898,1.0206305420587565,0.01514246784180795,1.1992012116374113,0.0
2011-04-11,1.0,0.004094858437237114,-0.0030108812550728725,274.6400146484375,107.25707244873047,0.99927237049877,1.017557544691317,0.004094858437237114,1.2041117708368299,0.0
2011-04-12,1.0,0.008010419356659693,-0.007474321933813366,276.8399963378906,106.45539855957031,1.0072769612379886,1.0099519920161133,0.008010419356659693,1.213757211073523,0.0
2011-04-13,0.0,-0.009391728572132552,-7.575256988978651e-05,274.239990234375,106.44733428955078,0.9978168894210789,1.0098754855572527,-0.0,1.213757211073523,0.0
2011-04-14,0.0,-0.0007292214723396695,0.0007603783328369307,274.0400085449219,106.52827453613281,0.9970892599198499,1.0106433729953337,-0.0,1.213757211073523,0.0
2011-04-15,0.0,-0.004378967193159111,0.003648747385387896,272.8399963378906,106.9169692993164,0.9927230387620095,1.01433095536011,-0.0,1.213757211073523,0.0
2011-04-18,1.0,0.01363436911975402,-0.011208506231098592,276.55999755859375,105.71858978271484,1.0062581911061745,1.00296182052656,0.01363436911975402,1.2303060249110627,0.0
2011-04-19,1.0,-0.014318742732267853,0.005744421832916569,272.6000061035156,106.32588195800781,0.991849838945488,1.0087232563059745,-0.014318742732267853,1.212689589458402,0.0
2011-04-20,0.0,-0.01408655998500763,0.013632052476309164,268.760009765625,107.77532196044922,0.9778780866930622,1.022474224670011,-0.0,1.212689589458402,0.0
2011-04-21,0.0,-0.011162374947880749,0.00510854661654081,265.760009765625,108.32589721679688,0.966962644836078,1.027697581910949,-0.0,1.212689589458402,0.0
2011-04-22,1.0,0.0,0.0,265.760009765625,108.32589721679688,0.966962644836078,1.027697581910949,0.0,1.212689589458402,0.0
2011-04-25,0.0,-0.01143892396603563,-0.0010466604481659258,262.7200012207031,108.21251678466797,0.9559016326638013,1.026621931499287,-0.0,1.212689589458402,0.0
2011-04-26,0.0,-0.018270355399916505,0.008605342313262376,257.9200134277344,109.14372253417969,0.9384369701076732,1.035456364646141,-0.0,1.212689589458402,0.0
2011-04-27,0.0,-0.01318241694425959,0.006528872505659589,254.52000427246094,109.85630798339844,0.9260661026918062,1.0422167272360894,-0.0,1.212689589458402,0.0
2011-04-28,1.0,-0.003143183397488203,0.003243053066007029,253.72000122070312,110.21257781982422,0.9231553070928488,1.0455966913887962,-0.003143183397488203,1.2088778836745095,0.0
2011-04-29,0.0,-0.006621503730440681,0.002350997519483755,252.0399932861328,110.47168731689453,0.9170426307831574,1.0480548866166317,-0.0,1.2088778836745095,0.0
2011-05-02,1.0,0.012379028960036953,-0.0015392536263587608,255.16000366210938,110.30164337158203,0.9283947280672106,1.046441664331784,0.012379028960036953,1.2238426180056645,0.0
2011-05-03,1.0,0.013324948454644048,-0.0035966906213174,258.55999755859375,109.90492248535156,0.9407655399642695,1.0426779374119262,0.013324948454644048,1.2401502578071866,0.0
2011-05-04,1.0,0.0020110961424109064,-0.006631236577136268,259.0799865722656,109.17611694335938,0.9426575099126048,1.0357636933351873,0.0020110961424109064,1.2426443192066725,0.0
2011-05-05,1.0,0.013432187612675506,-0.00904840078904634,262.55999755859375,108.18824768066406,0.9553194624402485,1.0263916883151476,0.013432187612675506,1.259335750838082,0.0
2011-05-06,1.0,-0.012035358361869974,0.004415868325758243,259.3999938964844,108.6659927368164,0.9438218503597111,1.0309240988614,-0.012035358361869974,1.2441791937788311,0.0
2011-05-09,0.0,-0.014803378674800638,0.0038747267179566336,255.55999755859375,109.08704376220703,0.9298500981072853,1.0349186480114436,-0.0,1.2441791937788311,0.0
2011-05-10,0.0,-0.015338856653598687,0.008536285226933504,251.63999938964844,110.01824188232422,0.9155872607430829,1.0437530087775417,-0.0,1.2441791937788311,0.0
2011-05-11,0.0,0.007312018527871222,-0.01052480768271924,253.47999572753906,108.86032104492188,0.9222820517575192,1.0327677090918985,0.0,1.2441791937788311,0.0
2011-05-12,0.0,-0.005523094208937929,0.004760192703668453,252.0800018310547,109.3785171508789,0.9171882010984499,1.037683882405302,-0.0,1.2441791937788311,0.0
2011-05-13,0.0,0.015867917772754314,-0.007698692166776766,256.0799865722656,108.53644561767578,0.9317420680556205,1.029695073628238,0.0,1.2441791937788311,0.0
2011-05-16,0.0,-0.0012495785778221524,-0.006341658624517299,255.75999450683594,107.84814453125,0.9305777831273225,1.0231650989839405,-0.0,1.2441791937788311,0.0
2011-05-17,0.0,-0.007350600814832187,-0.0001499730614425987,253.8800048828125,107.83197021484375,0.9237374773164021,1.0230116517816847,-0.0,1.2441791937788311,0.0
2011-05-18,1.0,-0.008823087482600411,0.008935631529405574,251.63999938964844,108.79551696777344,0.9155872607430828,1.0321529069522943,-0.008823087482600411,1.2332016919080893,0.0
2011-05-19,1.0,0.0033380875056749915,0.002381619245828581,252.47999572753906,109.05462646484375,0.9186435711385245,1.0346111021801299,0.0033380875056749915,1.237318227067825,0.0
2011-05-20,0.0,0.018377691176197697,-0.007944447771401797,257.1199951171875,108.18824768066406,0.9355261189899077,1.0263916883151474,0.0,1.237318227067825,0.0
2011-05-23,1.0,0.016334833100463575,-0.011600760201545102,261.32000732421875,106.93318176269531,0.9508077820047323,1.0144847644661443,0.016334833100463575,1.2575296137991394,0.0
2011-05-24,0.0,-0.0058166978748172005,-0.0008330511547347541,259.79998779296875,106.84410095214844,0.9452772203997857,1.013639646761645,-0.0,1.2575296137991394,0.0
2011-05-25,0.0,-0.009699727221234578,0.0033346257962749704,257.2799987792969,107.20038604736328,0.9361082892134609,1.0170197556758636,-0.0,1.2575296137991394,0.0
2011-05-26,0.0,-0.014925358971198954,0.004607511410778864,253.44000244140625,107.6943130493164,0.922136536961035,1.0217056858051277,-0.0,1.2575296137991394,0.0
2011-05-27,0.0,-0.016098491918212332,0.003834522233350013,249.36000061035156,108.10726928710938,0.9072915293732795,1.0256234389732874,-0.0,1.2575296137991394,0.0
2011-05-30,0.0,0.0,0.0,249.36000061035156,108.10726928710938,0.9072915293732795,1.0256234389732874,0.0,1.2575296137991394,0.0
2011-05-31,0.0,-0.02085337237533802,0.010411129670096386,244.16000366210938,109.2327880859375,0.8883714412582686,1.0363013375891286,-0.0,1.2575296137991394,0.0
2011-06-01,1.0,0.026212294399132086,-0.02246112411785417,250.55999755859375,106.779296875,0.9116576950123116,1.013024844622041,0.026212294399132086,1.2904923502516694,0.0
2011-06-02,0.0,-0.005427844123575776,-0.001061248765341749,249.1999969482422,106.66597747802734,0.9067093591497264,1.0119497732564253,-0.0,1.2904923502516694,0.0
2011-06-03,1.0,0.004012841140634826,-0.009945051553463258,250.1999969482422,105.60517883300781,0.910347839768721,1.0018858805918747,0.004012841140634826,1.2956708910464338,0.0
2011-06-06,0.0,0.009432456591275562,-0.010581003363559938,252.55999755859375,104.4877700805664,0.918934656250301,0.9912849227194288,0.0,1.2956708910464338,0.0
2011-06-07,0.0,-0.0044345705100335975,-0.0006196961743636376,251.44000244140625,104.42301940917969,0.9148595757230455,0.9906706272451152,-0.0,1.2956708910464338,0.0
2011-06-08,0.0,0.0022271617608826677,-0.004187570423003439,252.0,103.9857406616211,0.9168971159866732,0.9865221242275253,0.0,1.2956708910464338,0.0
2011-06-09,0.0,-0.014920613122364812,0.007631101060125101,248.24000549316406,104.77926635742188,0.903216448846024,0.9940503742555548,-0.0,1.2956708910464338,0.0
2011-06-10,0.0,0.017885864825842646,-0.01391038114619092,252.67999267578125,103.32174682617188,0.9193712561585616,0.9802227546711463,0.0,1.2956708910464338,0.0
2011-06-13,0.0,0.005065751445261224,0.0007836759118715619,253.9600067138672,103.40271759033203,0.9240285624281785,0.9809909316322505,0.0,1.2956708910464338,0.0
2011-06-14,1.0,-0.02614584664556896,0.012686449496321917,247.32000732421875,104.71453094482422,0.8998690533388058,0.9934362235427528,-0.02614584664556896,1.261794478626006,0.0
2011-06-15,1.0,0.039948263748272206,-0.01778582561944897,257.20001220703125,102.85209655761719,0.9358172596204924,0.9757671401067776,0.039948263748272206,1.3122009772542713,0.0
2011-06-16,1.0,0.03794704037646257,0.0022044309670701256,266.9599914550781,103.07882690429688,0.9713287549563018,0.9779181514070784,0.03794704037646257,1.3619951207201728,0.0
2011-06-17,0.0,-0.009589442764963985,0.002984068683687946,264.3999938964844,103.38642120361328,0.9620142534546846,0.9808363263379023,-0.0,1.3619951207201728,0.0
2011-06-20,1.0,-0.020877417326390035,0.005116276838757594,258.8800048828125,103.91537475585938,0.9419298804113756,0.985854556516957,-0.020877417326390035,1.3335601801883907,0.0
2011-06-21,0.0,-0.015296688192121155,0.013703933424549453,254.9199981689453,105.33942413330078,0.9275214727318808,0.9993646417257541,-0.0,1.3335601801883907,0.0
2011-06-22,1.0,0.008473201078123438,-0.006025400503757217,257.0799865722656,104.7047119140625,0.9353805486746152,0.9933430695100626,0.008473201078123438,1.3448597037449055,0.0
2011-06-23,0.0,-0.0003111349636045757,-0.002875722391724289,257.0,104.40361022949219,0.9350895190816468,0.9904864906024083,-0.0,1.3448597037449055,0.0
2011-06-24,1.0,0.02443579291555209,-0.011613305379341021,263.2799987792969,103.1911392211914,0.9579391729274291,0.9789836685129308,0.02443579291555209,1.3777224169660867,0.0
2011-06-27,1.0,-0.017471916305240254,0.008910670676188781,258.67999267578125,104.11064147949219,0.94120213987253,0.9877070695804168,-0.017471916305240254,1.3536509662050018,0.0
2011-06-28,0.0,-0.00974172369345283,0.013053211969230594,256.1600036621094,105.46961975097656,0.9320332086862052,1.0005998193231576,-0.0,1.3536509662050018,0.0
2011-06-29,0.0,-0.014522178199255609,0.008564093149115992,252.44000244140625,106.37287139892578,0.9184980563420402,1.0091690493808296,-0.0,1.3536509662050018,0.0
2011-06-30,0.0,-0.021074343498525216,0.009562413640877399,247.1199951171875,107.39005279541016,0.8991413127999602,1.0188191412645802,-0.0,1.3536509662050018,0.0
2011-07-01,0.0,-0.045645836039887255,0.014776394342386423,235.83999633789062,108.97689056396484,0.8580992558592043,1.0338736146594771,-0.0,1.3536509662050018,0.0
2011-07-04,1.0,0.0,0.0,235.83999633789062,108.97689056396484,0.8580992558592043,1.0338736146594771,0.0,1.3536509662050018,0.0
2011-07-05,0.0,0.005427403320779511,-0.0008216990148083303,237.1199951171875,108.88734436035156,0.862756506610013,1.0330240817288752,0.0,1.3536509662050018,0.0
2011-07-06,1.0,-0.007422379145909375,0.0011957610669557361,235.36000061035156,109.01754760742188,0.8563528007073532,1.0342593317070343,-0.007422379145909375,1.3436036555026016,0.0
2011-07-07,0.0,-0.021244051610442183,0.010375846061640548,230.36000061035156,110.14869689941406,0.8381603976123795,1.0449906473206418,-0.0,1.3436036555026016,0.0
2011-07-08,0.0,0.005035612341708129,-0.007092477113277207,231.52000427246094,109.36746978759766,0.8423810484549273,1.0375790750709315,0.0,1.3436036555026016,0.0
2011-07-11,1.0,0.045957149245414275,-0.018080485870504592,242.16000366210938,107.39005279541016,0.881094480020279,1.0188191412645804,0.045957149245414275,1.4053518492252188,0.0
2011-07-12,1.0,0.01717873967293926,-0.004319106178399812,246.32000732421875,106.92622375488281,0.8962305727198112,1.0144187532168725,0.01717873967293926,1.4294940227919426,0.0
2011-07-13,1.0,-0.0021110923067506615,0.0033486896999321836,245.8000030517578,107.28428649902344,0.8943385472526677,1.017815726847188,-0.0021110923067506615,1.4264762289578805,0.0
2011-07-14,0.0,0.02196905544930905,-0.006902235434220194,251.1999969482422,106.54378509521484,0.9139863203877161,1.0107905230718366,0.0,1.4264762289578805,0.0
2011-07-15,0.0,-0.018471335374277364,0.005804406717495603,246.55999755859375,107.1622085571289,0.8971037725363329,1.0166575623739356,-0.0,1.4264762289578805,0.0
2011-07-18,1.0,0.01378978418616117,-0.0082011453111267,249.9600067138672,106.28335571289062,0.9094746399521999,1.008319805973251,0.01378978418616117,1.4461470283018987,0.0
2011-07-19,0.0,-0.025764131334730767,0.016231691969404105,243.52000427246094,108.00851440429688,0.8860428158828645,1.024686542470458,-0.0,1.4461470283018987,0.0
2011-07-20,1.0,-0.01018401339856001,-0.0006026040178875869,241.0399932861328,107.94342803955078,0.8770193439742155,1.02406906224289,-0.01018401339856001,1.4314194475893844,0.0
2011-07-21,0.0,-0.02472615176355053,0.013871005977300177,235.0800018310547,109.44071197509766,0.8553340305755396,1.0382739303264295,-0.0,1.4314194475893844,0.0
2011-07-22,0.0,-0.0059554583306477005,0.0006691013553310476,233.67999267578125,109.5139389038086,0.8502401243976621,1.0389686408204157,-0.0,1.4314194475893844,0.0
2011-07-25,0.0,0.023622066267862563,-0.005572998752770175,239.1999969482422,108.90361785888672,0.8703245529597793,1.0331784698809563,0.0,1.4314194475893844,0.0
2011-07-26,1.0,0.002006671127353421,-0.003736177436027166,239.67999267578125,108.49673461914062,0.8720710081116304,1.029318331794398,0.002006671127353421,1.4342918356659942,0.0
2011-07-27,1.0,0.02419894538132583,-0.02047530941114495,245.47999572753906,106.27523040771484,0.8931742068055615,1.008242720468344,0.02419894538132583,1.4690001854581571,0.0
2011-07-28,1.0,-0.0013035362188325017,-0.002909680727670727,245.16000366210938,105.96600341796875,0.8920099218772635,1.005309056055783,-0.0013035362188325017,1.4670852905109408,0.0
2011-07-29,0.0,-0.025126462596237187,-0.0068342427225344116,239.0,105.24180603027344,0.869596867939742,0.9984385299555357,-0.0,1.4670852905109408,0.0
2011-08-01,0.0,-0.02092050209205021,-0.0042530027357767786,234.0,104.7942123413086,0.8514044648447683,0.9941921681561299,-0.0,1.4670852905109408,0.0
2011-08-02,0.0,0.028888865413828846,-0.02554736102650723,240.75999450683594,102.11699676513672,0.8760005738424018,0.9687931819065192,0.0,1.4670852905109408,0.0
2011-08-03,0.0,-0.006977873044159533,0.005418732866137477,239.0800018310547,102.67034149169922,0.8698879530515187,0.974042813361806,-0.0,1.4670852905109408,0.0
2011-08-04,1.0,0.09218668695555432,-0.046841369089440366,261.1199951171875,97.86112213134766,0.950080041465887,0.9284173144322088,0.09218668695555432,1.6023310229243715,0.0
2011-08-05,1.0,0.007352992737583053,-0.0014970936362956877,263.0400085449219,97.71461486816406,0.9570659731109082,0.9270273867789456,0.007352992737583053,1.6141129512991383,0.0
2011-08-08,1.0,0.07390511636972619,-0.06512311001627935,282.4800109863281,91.35113525390625,1.027798045227175,0.8666564802816363,0.07390511636972619,1.7334041567987832,0.0
2011-08-09,1.0,-0.051260303112311,0.04649922462595968,268.0,95.59889221191406,0.9751128058905894,0.9069553346317958,-0.051260303112311,1.6445493343051378,0.0
2011-08-10,1.0,0.061343292691814266,-0.044177659054368656,284.44000244140625,91.37555694580078,1.034929436149872,0.8668881710808914,0.061343292691814266,1.7454314054655462,0.0
2011-08-11,0.0,-0.027000395900233176,0.04488394498787107,276.760009765625,95.47685241699219,1.0069859316450203,0.9057975320623224,-0.0,1.7454314054655462,0.0
2011-08-12,1.0,-0.0017343943105603277,0.006732835014417793,276.2799987792969,96.11968231201172,1.005239420974361,0.9118961174021648,-0.0017343943105603277,1.7424041391664336,0.0
2011-08-15,0.0,-0.032286135323389864,0.0211649723909777,267.3599853515625,98.154052734375,0.9727841249963767,0.9311963735504214,-0.0,1.7424041391664336,0.0
2011-08-16,1.0,0.0011969155511359908,-0.008539283502346784,267.67999267578125,97.31588745117188,0.973948465443483,0.9232446237203171,0.0011969155511359908,1.7444896497769655,0.0
2011-08-17,1.0,0.0040347322153131415,0.0006688938039360881,268.760009765625,97.3809814453125,0.9778780866930626,0.923862176328641,0.0040347322153131415,1.751528198366201,0.0
2011-08-18,1.0,0.10209853194058005,-0.04311849337820983,296.20001220703125,93.18206024169922,1.0777180037612877,0.8840266311962359,0.10209853194058005,1.9303566560719192,0.0
2011-08-19,1.0,0.024848025145988828,-0.016330293242125427,303.55999755859375,91.66036987304688,1.104497167819033,0.8695902170749531,0.024848025145988828,1.978322206802721,0.0
2011-08-22,1.0,0.020160743070259723,0.000798977335645823,309.67999267578125,91.73360443115234,1.126764651441262,0.8702849999496953,0.020160743070259723,2.01820665252426,0.0
2011-08-23,0.0,-0.012787366148074075,0.03291014992298136,305.7200012207031,94.75257110595703,1.1123562992805753,0.8989262097737616,-0.0,2.01820665252426,0.0
2011-08-24,1.0,0.01282223410991179,0.014084728186341211,309.6400146484375,96.0871353149414,1.126619192163586,0.911587341098003,0.01282223410991179,2.0440845707051074,0.0
2011-08-25,1.0,0.023252749479513835,-0.015243919626390712,316.8399963378906,94.62239074707031,1.1528161859977781,0.8976911769378698,0.023252749479513835,2.0916151571426527,0.0
2011-08-26,0.0,-0.013508391708010659,0.01453370193026382,312.55999755859375,95.99760437011719,1.1372434933899853,0.9107379529289126,-0.0,2.0916151571426527,0.0
2011-08-29,0.0,-0.024059345637351237,0.028736195815840304,305.0400085449219,98.75621032714844,1.109882159108687,0.9369090970811954,-0.0,2.0916151571426527,0.0
2011-08-30,1.0,0.018095950888550316,0.0026369392129617086,310.55999755859375,99.0166244506836,1.1299665321519958,0.9393796694182693,0.018095950888550316,2.1294649223040536,0.0
2011-08-31,0.0,-0.007599128574559022,0.004437866972941906,308.20001220703125,99.45604705810547,1.1213797711892242,0.9435485114282337,-0.0,2.1294649223040536,0.0
2011-09-01,1.0,0.0015573668064217117,-0.010472692225463764,308.67999267578125,98.41447448730469,1.123126170822267,0.9336670182682514,0.0015573668064217117,2.1327812802894894,0.0
2011-09-02,1.0,0.020603913502812654,-0.025550138758585472,315.0400085449219,95.89997100830078,1.1462669652986341,0.9098116963971828,0.020603913502812654,2.1767249213089923,0.0
2011-09-05,0.0,0.0,0.0,315.0400085449219,95.89997100830078,1.1462669652986341,0.9098116963971828,0.0,2.1767249213089923,0.0
2011-09-06,0.0,0.010665265554941072,-0.007297251563489371,318.3999938964844,95.20016479492188,1.1584922068804004,0.9031725715731675,0.0,2.1767249213089923,0.0
2011-09-07,0.0,-0.012562814311172565,0.02820739351162782,314.3999938964844,97.88551330566406,1.1439382844044215,0.9286487157084408,-0.0,2.1767249213089923,0.0
2011-09-08,1.0,0.0044529068818790485,-0.010391697616143336,315.79998779296875,96.86831665039062,1.149032135063491,0.9189984790631788,0.0044529068818790485,2.1864176746910466,0.0
2011-09-09,0.0,0.04205192936233715,-0.026209595483055348,329.0799865722656,94.32943725585938,1.1973511532422363,0.8949119006773898,0.0,2.1864176746910466,0.0
2011-09-12,1.0,0.004983635332917347,0.006470101621262048,330.7200012207031,94.93975830078125,1.2033183147554436,0.9007020716168492,0.004983635332917347,2.197313983067152,0.0
2011-09-13,1.0,0.003870339787652277,0.009171127738922591,332.0,95.81046295166016,1.2079755655062523,0.9089625253703596,0.003870339787652277,2.2058183348017817,0.0
2011-09-14,1.0,-0.010963899543486422,0.013844007386804469,328.3599853515625,97.1368637084961,1.1947314427550555,0.9215462092859154,-0.010963899543486422,2.1816339641678346,0.0
2011-09-15,0.0,-0.023023504372798542,0.017257251712879507,320.79998779296875,98.81317901611328,1.1672245381584645,0.9374495641846123,-0.0,2.1816339641678346,0.0
2011-09-16,1.0,0.0012469589441526097,0.005918941082446727,321.20001220703125,99.3980484008789,1.1686800192361555,0.9429982729227864,0.0012469589441526097,2.184354372152321,0.0
2011-09-19,1.0,0.00933997473843906,-0.009957476419987565,324.20001220703125,98.40829467773438,1.1795954610931396,0.9336083898560688,0.00933997473843906,2.2047561868080225,0.0
2011-09-20,0.0,-0.0032079225964302127,-0.001163617181809018,323.1600036621094,98.29378509521484,1.1758114101588524,0.9325220270925512,-0.0,2.2047561868080225,0.0
2011-09-21,1.0,0.0267359327668939,-0.029458388180350403,331.79998779296875,95.39820861816406,1.2072478249674061,0.9050514312317316,0.0267359327668939,2.2637023999859154,0.0
2011-09-22,1.0,0.046775226347910426,-0.03232436827986873,347.32000732421875,92.31452178955078,1.2637171152382791,0.8757962154563748,0.046775226347910426,2.3695875921295646,0.0
