Date,VIXM,^VIX,SPY,GBPUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,MU,MSFT,BMY,PLD,FXI,FEZ,^FTSE,^FCHI,^GSPC,GLD,SLV,ES=F,QM=F,BIO=F,AGG
2014-03-13,23550.0,0.0,155014300.0,0.0,0.0,0.0,0.0,0.0,9142.0,450566.0,28218.0,1696400.0,257742800.0,136580000.0,35572900.0,32169700.0,8184300.0,1669500.0,57494700.0,2379200.0,895818900.0,112881900.0,3670990000.0,8007700.0,5911200.0,2346907.0,5978.0,0.0,660900.0
2014-03-14,24300.0,0.0,153919600.0,0.0,0.0,0.0,0.0,0.0,7957.0,168047.0,25221.0,797800.0,237199200.0,88044000.0,24575000.0,27195600.0,8054500.0,1542300.0,27583000.0,2188100.0,847299400.0,184194100.0,3285460000.0,11939600.0,8092600.0,1309202.0,5892.0,0.0,741800.0
2014-03-17,21975.0,0.0,98359500.0,0.0,0.0,0.0,0.0,0.0,6601.0,82750.0,15755.0,635800.0,199544800.0,46060000.0,17778700.0,20479600.0,7305600.0,1131700.0,21409000.0,985900.0,692708400.0,105750500.0,2860490000.0,14626800.0,6946500.0,797416.0,5296.0,0.0,590800.0
2014-03-18,15800.0,0.0,101804600.0,0.0,0.0,0.0,0.0,0.0,4921.0,120883.0,20988.0,963500.0,209647200.0,49670000.0,27425600.0,64063900.0,5307000.0,1218000.0,28181000.0,802200.0,723690100.0,125862400.0,2930190000.0,6424400.0,7658800.0,871094.0,2251.0,0.0,568500.0
2014-03-19,6925.0,0.0,176267300.0,0.0,0.0,0.0,0.0,0.0,16639.0,93178.0,20702.0,1286700.0,224756000.0,52934000.0,19799500.0,35597200.0,6698000.0,2035700.0,27188000.0,1647300.0,1051188400.0,102362300.0,3289210000.0,12932900.0,12320600.0,640709.0,5146.0,0.0,702000.0
2014-03-20,8875.0,0.0,117241000.0,0.0,0.0,0.0,0.0,0.0,8563.0,38950.0,23160.0,2003400.0,208398400.0,51170000.0,19735500.0,59269800.0,10382300.0,3269100.0,27224600.0,1475400.0,795074200.0,144369900.0,3327540000.0,7690800.0,8526500.0,344340.0,6147.0,0.0,1100600.0
2014-03-21,35225.0,0.0,163128000.0,0.0,0.0,0.0,0.0,0.0,234.0,379137.0,12092.0,636100.0,374046400.0,108282000.0,32238500.0,80721800.0,17004800.0,2887100.0,63422300.0,659200.0,1501522000.0,181677900.0,5270710000.0,7237300.0,5384800.0,1750423.0,5409.0,0.0,756600.0
2014-03-24,8300.0,0.0,121411000.0,0.0,0.0,0.0,0.0,0.0,4740.0,400180.0,16242.0,1061300.0,355700800.0,97470000.0,23740900.0,46098400.0,19823900.0,1588900.0,38774600.0,1310100.0,762850300.0,130239400.0,3409000000.0,13076500.0,7227000.0,1835881.0,4479.0,0.0,712800.0
2014-03-25,2625.0,0.0,103852000.0,0.0,0.0,0.0,0.0,0.0,4268.0,364849.0,13778.0,1352800.0,282293200.0,88914000.0,17054900.0,43193100.0,8380700.0,2084600.0,33786600.0,1175800.0,674287000.0,115775900.0,3200560000.0,6566900.0,4809600.0,1657649.0,6553.0,0.0,1377600.0
2014-03-26,10250.0,0.0,119843000.0,0.0,0.0,0.0,0.0,0.0,8196.0,352854.0,18074.0,955000.0,299768000.0,82414000.0,24590700.0,41977500.0,16144700.0,1519300.0,23549100.0,1364200.0,1429765600.0,100125800.0,3480850000.0,8575400.0,6822000.0,1898746.0,5911.0,0.0,593900.0
